RESPOND_ID,EXAMIN_BEGIN_DE,LSR_CLTUR_ACT_WHOLE_SATSFC_VALUE,LSR_CLTUR_ACT_SATSFC_IMPRTY_RESN_CN,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,HSHLD_INCOME_DGREE_NM,ANSWRR_OC_AREA_NM
"53349212","20240422","보통이다","금전적 여유가 있으면 여가 시간을 더 갖고싶다","M","40대","300~500만원 미만","광주"
"53349292","20240422","보통이다","그저그렇다","M","50대","300~500만원 미만","강원"
"53349321","20240422","만족하는 편이다","나쁘지않아서","M","19~29세","300만원 미만","충남"
"53349356","20240422","만족하는 편이다","부족한게 없으","F","19~29세","없음/모름/무응답","서울"
"53349358","20240422","보통이다","하고자하는 부분을 다 못했음.","F","40대","300만원 미만","경북"
"53349361","20240422","불만족하는 편이다","시간ㆍ경비 부족","F","50대","300~500만원 미만","부산"
"53349508","20240422","보통이다","매일 산책. 등산을 꾸준히 하고 있음","M","60대","500~700만원 미만","경북"
"53349518","20240422","보통이다","건강상이유로","F","50대","700만원 이상","경남"
"53349826","20240422","보통이다","만족스럽지 않아서","M","30대","300만원 미만","서울"
"53350147","20240422","만족하는 편이다","시간활용에 적절해서 불만이 없다","M","50대","300~500만원 미만","경기"
"53350238","20240422","보통이다","시간적 제약이 많은 편이다","M","50대","700만원 이상","서울"
"53350466","20240422","보통이다","예전과 같아서...","M","60대","700만원 이상","인천"
"53350579","20240422","보통이다","제반 주위환경이 그렇게 나쁘지는 않지만 그렇다고 좋은편은 아님..","M","50대","500~700만원 미만","경남"
"53350582","20240422","보통이다","시간 부족.","F","19~29세","300만원 미만","광주"
"53350677","20240422","보통이다","비보북","M","19~29세","없음/모름/무응답","광주"
"53350690","20240422","불만족하는 편이다","더하고싶음","M","40대","없음/모름/무응답","강원"
"53350909","20240422","만족하는 편이다","하고 싶은 것은 대부분 무리없이 하고 있어서","M","40대","500~700만원 미만","대구"
"53350934","20240422","만족하는 편이다","아파트내 커무니티 시설이있어 저렴하게 이용 가능","F","60대","300~500만원 미만","서울"
"53351007","20240422","보통이다","같은생활반복","M","40대","500~700만원 미만","제주"
"53351069","20240422","보통이다","여유자금의 부족 등","M","60대","300만원 미만","충남"
"53351111","20240422","보통이다","인프라나 경제적 상태가 불만족스럽지만 나름 여건에 맞게 잘 찾아서 즐겼다고 생각합니다.","F","19~29세","300만원 미만","서울"
"53351182","20240422","보통이다","보통","M","40대","300만원 미만","경북"
"53351210","20240422","만족하는 편이다","시간에 맞춰 현실적으로 적당하다생각함","F","40대","500~700만원 미만","강원"
"53351252","20240422","불만족하는 편이다","여유를 누리지못했다","F","50대","300만원 미만","광주"
"53351342","20240422","만족하는 편이다","비용이 발생안됨 걸어서 도서관 이나 갈맷길을갈수있어서","F","60대","500~700만원 미만","부산"
"53351371","20240422","불만족하는 편이다","돈이 많이 든다","F","19~29세","없음/모름/무응답","강원"
"53351472","20240422","만족하는 편이다","시간과 금전적인면과 나의 생활에 만족합니다","F","40대","300~500만원 미만","경남"
"53351508","20240422","만족하는 편이다","코로나때에 비해 자유롭게 활동이 가능해져서","M","40대","500~700만원 미만","서울"
"53351669","20240422","보통이다","시간적인 여유가 많지 않아서","F","30대","없음/모름/무응답","경기"
"53351739","20240422","만족하는 편이다","시간여유가 생겨 영화관에 갈 수 있었다","F","50대","700만원 이상","경기"
"53352417","20240422","만족하는 편이다","기대이상으로 좋았음.","F","40대","700만원 이상","울산"
"53352496","20240422","만족하는 편이다","많이 관람해서.","M","40대","300~500만원 미만","전북"
"53352567","20240422","불만족하는 편이다","해외생활 중이기 때?","M","19~29세","300~500만원 미만","경남"
"53352586","20240422","불만족하는 편이다","경제적으로","M","60대","500~700만원 미만","부산"
"53352660","20240422","만족하는 편이다","캘리 그라피를 배우는데 주어진 여건에서 강사의 노력과 수강생들의 열정으로 점차 좋아지는 것에 만족한다. 수강료도 저렴하고","F","60대","700만원 이상","강원"
"53352850","20240422","보통이다","이용하는 사람들이 많아 불편한적이 가끔 있슴...","M","50대","300만원 미만","울산"
"53353007","20240422","만족하는 편이다","커뮤니티 시설이좋고 주변 산책길도 좋음","F","30대","500~700만원 미만","부산"
"53353205","20240422","보통이다","시간 부족","F","40대","700만원 이상","부산"
"53353230","20240422","보통이다","약간에 여유가 있다","M","50대","없음/모름/무응답","인천"
"53353307","20240422","보통이다","필라테스등 활동비 지출이 많다","F","60대","300~500만원 미만","광주"
"53353378","20240422","만족하는 편이다","여가시간을 이용해서 평소 하고 싶었던 활동을해서 좋음","F","60대","없음/모름/무응답","서울"
"53353498","20240422","만족하는 편이다","내가 편한시간에 마음돼로 할수있어 좋아요.","F","60대","700만원 이상","경기"
"53353499","20240422","불만족하는 편이다","우리나라 경제가 먹고 살기 힘들어서 경제활동에 더 많은 시간을 할애해서 여가생활에 할애할 시간이 없음","F","30대","없음/모름/무응답","충남"
"53353618","20240422","보통이다","여가활동에 들인 비용과 시간에 비해 만족하기때문이다.","F","50대","없음/모름/무응답","서울"
"53353905","20240422","만족하는 편이다","여가활동을 할수있는 시간과여유가 있어서","M","60대","300만원 미만","충남"
"53353926","20240422","만족하는 편이다","주로 만나는 친구와 동시적으로 시간이 많아져 자주만나게 되어 만족한다.","M","19~29세","없음/모름/무응답","서울"
"53353959","20240422","보통이다","루틴으로 하고 있음","F","60대","없음/모름/무응답","강원"
"53354028","20240422","만족하는 편이다","시간을 자유로히 쓸 수 있어서..","F","40대","700만원 이상","전북"
"53354038","20240422","보통이다","비슷해서","F","19~29세","300~500만원 미만","대전"
"53354339","20240422","만족하는 편이다","시간적인 여유","F","60대","700만원 이상","부산"
"53354370","20240422","만족하는 편이다","마음이 편안해져서","F","60대","500~700만원 미만","서울"
"53354498","20240422","만족하는 편이다","내가 원하는 여가생활을 원하는 시간에 할수있다","M","50대","700만원 이상","대구"
"53354543","20240422","보통이다","횟수가 적어서","F","60대","없음/모름/무응답","서울"
"53354558","20240422","불만족하는 편이다","돈이 부족","M","50대","300만원 미만","대전"
"53354786","20240422","매우 만족한다","여가시간 및 여가 시간을 즐길 경제적 여유가 있음으로","F","19~29세","300만원 미만","경기"
"53354839","20240422","보통이다","시설부족","M","50대","500~700만원 미만","서울"
"53354852","20240422","보통이다","비용이충분하지않아서","F","50대","300~500만원 미만","광주"
"53354886","20240422","보통이다","더 다양하고 빈도높운 여가생활을 하고싶지만 비용이 많이 듦. 하지만 경제적 수준에 적합한 여가생활을 하고 잇어 만족한다","F","19~29세","300만원 미만","서울"
"53354912","20240422","만족하는 편이다","시간과 경제적으로 여가생활할수가 있어서요^^","F","60대","700만원 이상","인천"
"53355261","20240422","보통이다","비용이 많이든다","M","50대","300~500만원 미만","전북"
"53355449","20240422","보통이다","시간적으로 충분하지 않다고 느껴서","F","40대","300~500만원 미만","세종"
"53355516","20240422","보통이다","특별한 불만이나 만족이 없음","M","40대","500~700만원 미만","서울"
"53355553","20240422","보통이다","원하는 여가활동의 제약이 있으나 지금의 여가생활도 그럭저럭 만족함","F","40대","500~700만원 미만","인천"
"53355571","20240422","보통이다","영화감상.여행.당구.친지.지인 만남 등등 시간적여유가 없리 보통이었던것 같습니다","M","50대","500~700만원 미만","인천"
"53355640","20240422","만족하는 편이다","이전보다 여가시간이 늘어났고 다양한 활동들을 하기 때문.","F","30대","300만원 미만","경기"
"53355647","20240422","보통이다","일하고 애기 돌보느라 여가시간이 크게 없었음","F","30대","700만원 이상","제주"
"53355802","20240422","만족하는 편이다","살짝 아쉬운 건 있지만 크게 불편한 건 없음","M","30대","300~500만원 미만","경기"
"53355947","20240422","만족하는 편이다","시간적으로나 경제적으로 큰 부담 없이 향유할 수 있어서","M","60대","500~700만원 미만","경기"
"53355961","20240422","불만족하는 편이다","살이쪄서요","M","50대","300만원 미만","경기"
"53356140","20240422","만족하는 편이다","바로 할수 있으니까","F","50대","500~700만원 미만","충남"
"53356189","20240422","만족하는 편이다","충분한 재정때문","F","19~29세","300~500만원 미만","서울"
"53356221","20240422","만족하는 편이다","청년요금제로 영화권람권을 저렴하게 구입한다","F","19~29세","700만원 이상","대구"
"53356368","20240422","만족하는 편이다","계획했던 해외여행을 다뇽하서","F","30대","500~700만원 미만","대구"
"53356420","20240422","불만족하는 편이다","경제적 시간적 여유가없다","F","40대","300만원 미만","경기"
