"구·군별","내외국인별","시점","세대수[세대]","인구[명]","남자인구[명]","여자인구[명]",
"장전1동","총인구","2021.09 월","10773","19588","10077","9511",
"장전1동","총인구","2021.10 월","10823","19603","10083","9520",
"장전1동","총인구","2021.11 월","10847","19623","10095","9528",
"장전1동","총인구","2021.12 월","10811","19572","10110","9462",
"장전1동","총인구","2022.01 월","10732","19395","10032","9363",
"장전1동","총인구","2022.02 월","10852","19430","10037","9393",
"장전1동","총인구","2022.03 월","10996","19562","10106","9456",
"장전1동","총인구","2022.04 월","10984","19481","10061","9420",
"장전1동","총인구","2022.05 월","11042","19530","10084","9446",
"장전1동","총인구","2022.06 월","11036","19523","10067","9456",
"장전1동","총인구","2022.07 월","11032","19520","10063","9457",
"장전1동","총인구","2022.08 월","11161","19687","10154","9533",
"장전1동","총인구","2022.09 월","11208","19787","10184","9603",
"장전1동","총인구","2022.10 월","11182","19719","10147","9572",
"장전1동","총인구","2022.11 월","11093","19623","10117","9506",
"장전1동","총인구","2022.12 월","11096","19665","10143","9522",
"장전1동","총인구","2023.01 월","10997","19523","10090","9433",
"장전1동","총인구","2023.02 월","11203","19672","10159","9513",
"장전1동","총인구","2023.03 월","11319","19770","10179","9591",
"장전1동","총인구","2023.04 월","11316","19718","10152","9566",
"장전1동","총인구","2023.05 월","11326","19710","10150","9560",
"장전1동","총인구","2023.06 월","11310","19700","10123","9577",
"장전1동","총인구","2023.07 월","11310","19691","10123","9568",
"장전1동","총인구","2023.08 월","11401","19786","10192","9594",
"장전1동","총인구","2023.09 월","11404","19841","10182","9659",
"장전1동","총인구","2023.10 월","11354","19715","10117","9598",
"장전1동","총인구","2023.11 월","11336","19740","10125","9615",
"장전1동","총인구","2023.12 월","11275","19655","10062","9593",
"장전1동","총인구","2024.01 월","11081","19443","9960","9483",
"장전1동","총인구","2024.02 월","11182","19508","10032","9476",
"장전1동","총인구","2024.03 월","11346","19655","10078","9577",
"장전1동","총인구","2024.04 월","11340","19605","10061","9544",
"장전1동","총인구","2024.05 월","11408","19658","10091","9567",
"장전1동","총인구","2024.06 월","11427","19665","10098","9567",
"장전1동","총인구","2024.07 월","11434","19601","10076","9525",
"장전1동","총인구","2024.08 월","11511","19660","10147","9513",
"장전1동","총인구","2024.09 월","11532","19737","10134","9603",
"장전1동","총인구","2024.10 월","11456","19581","10057","9524",
"장전1동","총인구","2024.11 월","11431","19543","10031","9512",
"장전1동","총인구","2024.12 월","11405","19493","9993","9500",
"장전2동","총인구","2020.01 월","11744","28740","13810","14930",
"장전2동","총인구","2020.02 월","11778","28719","13804","14915",
"장전2동","총인구","2020.03 월","11796","28679","13764","14915",
"장전2동","총인구","2020.04 월","11806","28568","13689","14879",
"장전2동","총인구","2020.05 월","11856","28494","13666","14828",
"장전2동","총인구","2020.06 월","11860","28399","13645","14754",
"장전2동","총인구","2020.07 월","11809","28182","13534","14648",
"장전2동","총인구","2020.08 월","11810","28067","13497","14570",
"장전2동","총인구","2020.09 월","11785","28075","13477","14598",
"장전2동","총인구","2020.10 월","11766","27958","13406","14552",
"장전2동","총인구","2020.11 월","11798","27932","13396","14536",
"장전2동","총인구","2020.12 월","11846","27872","13365","14507",
"장전2동","총인구","2021.01 월","11845","27833","13340","14493",
"장전2동","총인구","2021.02 월","11855","27832","13348","14484",
"장전2동","총인구","2021.03 월","11747","27816","13345","14471",
"장전2동","총인구","2021.04 월","11737","27794","13322","14472",
"장전2동","총인구","2021.05 월","11754","27803","13327","14476",
"장전2동","총인구","2021.06 월","11735","27722","13295","14427",
"장전2동","총인구","2021.07 월","11733","27621","13259","14362",
"장전2동","총인구","2021.08 월","11706","27458","13206","14252",
"장전2동","총인구","2021.09 월","11737","27619","13239","14380",
"장전2동","총인구","2021.10 월","11759","27623","13261","14362",
"장전2동","총인구","2021.11 월","11755","27555","13217","14338",
"장전2동","총인구","2021.12 월","11715","27355","13134","14221",
"장전2동","총인구","2022.01 월","11626","27076","13023","14053",
"장전2동","총인구","2022.02 월","11609","26879","12926","13953",
"장전2동","총인구","2022.03 월","11634","27012","12944","14068",
"장전2동","총인구","2022.04 월","11632","26992","12932","14060",
"장전2동","총인구","2022.05 월","11661","26968","12919","14049",
"장전2동","총인구","2022.06 월","11661","26909","12912","13997",
"장전2동","총인구","2022.07 월","11641","26839","12886","13953",
"장전2동","총인구","2022.08 월","11649","26831","12891","13940",
"장전2동","총인구","2022.09 월","11630","27106","12962","14144",
"장전2동","총인구","2022.10 월","11602","26994","12942","14052",
"장전2동","총인구","2022.11 월","11552","26876","12878","13998",
"장전2동","총인구","2022.12 월","11537","26792","12866","13926",
"장전2동","총인구","2023.01 월","11495","26558","12771","13787",
"장전2동","총인구","2023.02 월","11521","26534","12777","13757",
"장전2동","총인구","2023.03 월","11559","26701","12832","13869",
"장전2동","총인구","2023.04 월","11548","26667","12804","13863",
"장전2동","총인구","2023.05 월","11563","26687","12820","13867",
"장전2동","총인구","2023.06 월","11558","26627","12798","13829",
"장전2동","총인구","2023.07 월","11562","26545","12762","13783",
"장전2동","총인구","2023.08 월","11537","26372","12709","13663",
"장전2동","총인구","2023.09 월","11549","26626","12794","13832",
"장전2동","총인구","2023.10 월","11504","26600","12770","13830",
"장전2동","총인구","2023.11 월","11497","26591","12752","13839",
"장전2동","총인구","2023.12 월","11489","26479","12706","13773",
"장전2동","총인구","2024.01 월","11401","26217","12575","13642",
"장전2동","총인구","2024.02 월","11421","26044","12488","13556",
"장전2동","총인구","2024.03 월","11467","26125","12512","13613",
"장전2동","총인구","2024.04 월","11457","26257","12539","13718",
"장전2동","총인구","2024.05 월","11477","26269","12530","13739",
"장전2동","총인구","2024.06 월","11452","26164","12476","13688",
"장전2동","총인구","2024.07 월","11455","26109","12458","13651",
"장전2동","총인구","2024.08 월","11458","26015","12422","13593",
"장전2동","총인구","2024.09 월","11465","26301","12511","13790",
"장전2동","총인구","2024.10 월","11525","26466","12601","13865",
"장전2동","총인구","2024.11 월","11610","26640","12691","13949",
"장전2동","총인구","2024.12 월","11644","26642","12707","13935",
"선두구동","총인구","2020.01 월","1279","2464","1307","1157",
"선두구동","총인구","2020.02 월","1258","2432","1287","1145",
"선두구동","총인구","2020.03 월","1254","2426","1284","1142",
"선두구동","총인구","2020.04 월","1255","2413","1279","1134",
"선두구동","총인구","2020.05 월","1254","2407","1279","1128",
"선두구동","총인구","2020.06 월","1253","2386","1267","1119",
"선두구동","총인구","2020.07 월","1261","2391","1269","1122",
"선두구동","총인구","2020.08 월","1264","2391","1267","1124",
"선두구동","총인구","2020.09 월","1269","2399","1272","1127",
"선두구동","총인구","2020.10 월","1274","2394","1269","1125",
"선두구동","총인구","2020.11 월","1273","2382","1268","1114",
"선두구동","총인구","2020.12 월","1289","2403","1277","1126",
"선두구동","총인구","2021.01 월","1300","2431","1291","1140",
"선두구동","총인구","2021.02 월","1309","2424","1287","1137",
"선두구동","총인구","2021.03 월","1280","2376","1273","1103",
"선두구동","총인구","2021.04 월","1279","2369","1274","1095",
"선두구동","총인구","2021.05 월","1279","2358","1265","1093",
"선두구동","총인구","2021.06 월","1274","2350","1257","1093",
"선두구동","총인구","2021.07 월","1282","2355","1262","1093",
"선두구동","총인구","2021.08 월","1283","2351","1259","1092",
"선두구동","총인구","2021.09 월","1280","2348","1260","1088",
"선두구동","총인구","2021.10 월","1282","2343","1261","1082",
"선두구동","총인구","2021.11 월","1280","2346","1260","1086",
"선두구동","총인구","2021.12 월","1275","2341","1256","1085",
"선두구동","총인구","2022.01 월","1272","2331","1246","1085",
"선두구동","총인구","2022.02 월","1269","2320","1241","1079",
"선두구동","총인구","2022.03 월","1266","2312","1234","1078",
"선두구동","총인구","2022.04 월","1265","2307","1234","1073",
"선두구동","총인구","2022.05 월","1263","2304","1227","1077",
"선두구동","총인구","2022.06 월","1268","2304","1222","1082",
"선두구동","총인구","2022.07 월","1267","2300","1219","1081",
"선두구동","총인구","2022.08 월","1259","2281","1212","1069",
"선두구동","총인구","2022.09 월","1246","2257","1201","1056",
"선두구동","총인구","2022.10 월","1250","2254","1199","1055",
"선두구동","총인구","2022.11 월","1243","2246","1194","1052",
"선두구동","총인구","2022.12 월","1236","2228","1185","1043",
"선두구동","총인구","2023.01 월","1237","2230","1187","1043",
"선두구동","총인구","2023.02 월","1236","2229","1186","1043",
"선두구동","총인구","2023.03 월","1229","2215","1182","1033",
"선두구동","총인구","2023.04 월","1234","2213","1179","1034",
"선두구동","총인구","2023.05 월","1228","2203","1171","1032",
"선두구동","총인구","2023.06 월","1227","2203","1174","1029",
"선두구동","총인구","2023.07 월","1219","2188","1166","1022",
"선두구동","총인구","2023.08 월","1216","2186","1163","1023",
"선두구동","총인구","2023.09 월","1206","2161","1149","1012",
"선두구동","총인구","2023.10 월","1198","2159","1149","1010",
"선두구동","총인구","2023.11 월","1188","2146","1144","1002",
"선두구동","총인구","2023.12 월","1182","2132","1135","997",
"선두구동","총인구","2024.01 월","1181","2126","1130","996",
"선두구동","총인구","2024.02 월","1174","2102","1124","978",
"선두구동","총인구","2024.03 월","1169","2095","1122","973",
"선두구동","총인구","2024.04 월","1163","2082","1121","961",
"선두구동","총인구","2024.05 월","1166","2088","1116","972",
"선두구동","총인구","2024.06 월","1163","2079","1109","970",
"선두구동","총인구","2024.07 월","1164","2077","1107","970",
"선두구동","총인구","2024.08 월","1162","2067","1100","967",
"선두구동","총인구","2024.09 월","1160","2051","1090","961",
"선두구동","총인구","2024.10 월","1162","2044","1084","960",
"선두구동","총인구","2024.11 월","1156","2039","1082","957",
"선두구동","총인구","2024.12 월","1153","2035","1074","961",
"청룡노포동","총인구","2020.01 월","4418","10293","5044","5249",
"청룡노포동","총인구","2020.02 월","4427","10277","5038","5239",
"청룡노포동","총인구","2020.03 월","4428","10251","5024","5227",
"청룡노포동","총인구","2020.04 월","4433","10254","5026","5228",
"청룡노포동","총인구","2020.05 월","4443","10233","5020","5213",
"청룡노포동","총인구","2020.06 월","4439","10198","5001","5197",
"청룡노포동","총인구","2020.07 월","4447","10209","4998","5211",
"청룡노포동","총인구","2020.08 월","4464","10220","5001","5219",
"청룡노포동","총인구","2020.09 월","4461","10207","4994","5213",
"청룡노포동","총인구","2020.10 월","4465","10178","4977","5201",
"청룡노포동","총인구","2020.11 월","4475","10193","4974","5219",
"청룡노포동","총인구","2020.12 월","4467","10151","4960","5191",
"청룡노포동","총인구","2021.01 월","4454","10107","4945","5162",
"청룡노포동","총인구","2021.02 월","4470","10110","4951","5159",
"청룡노포동","총인구","2021.03 월","4400","9969","4884","5085",
"청룡노포동","총인구","2021.04 월","4399","9940","4874","5066",
"청룡노포동","총인구","2021.05 월","4397","9903","4858","5045",
"청룡노포동","총인구","2021.06 월","4394","9885","4849","5036",
"청룡노포동","총인구","2021.07 월","4388","9864","4837","5027",
"청룡노포동","총인구","2021.08 월","4387","9855","4828","5027",
"청룡노포동","총인구","2021.09 월","4387","9840","4818","5022",
"청룡노포동","총인구","2021.10 월","4393","9825","4797","5028",
"청룡노포동","총인구","2021.11 월","4416","9833","4794","5039",
"청룡노포동","총인구","2021.12 월","4398","9797","4780","5017",
"청룡노포동","총인구","2022.01 월","4399","9785","4762","5023",
"청룡노포동","총인구","2022.02 월","4417","9816","4782","5034",
"청룡노포동","총인구","2022.03 월","4422","9808","4774","5034",
"청룡노포동","총인구","2022.04 월","4418","9776","4763","5013",
"청룡노포동","총인구","2022.05 월","4409","9755","4746","5009",
"청룡노포동","총인구","2022.06 월","4426","9784","4764","5020",
"청룡노포동","총인구","2022.07 월","4471","9839","4791","5048",
